AgeMonths,RelativeDeviation,FeedsStdDev,PctDaysOutOfRange,Label
9,2.34948,0.313067,0.774639,Warning
23,-0.0393835,0.972032,0.651326,Normal
11,2.8311,0,0.418951,Normal
5,-0.0163688,0.91497,0.2674,Normal
12,2.92366,1.01922,1,Critical
16,0.0405308,0.850673,0.253489,Normal
16,-0.509327,0.0797091,0.499815,Normal
20,-0.213472,0.15063,0.0213198,Normal
5,-0.423454,0.636683,0,Normal
18,-0.140209,1.03673,0.425059,Normal
2,-0.364988,0.521412,0.342854,Normal
8,-0.937362,0.62531,0.369641,Normal
16,0.264685,0.900283,0.0796449,Normal
19,2.62554,0,0.629715,Warning
3,-1.8793,0.297957,0.911395,Critical
11,-3,0.358969,0.805261,Warning
10,0.910347,0.585915,0.204069,Normal
21,1.05042,0.411288,0.486296,Normal
1,-0.0542194,1.01213,0.423147,Normal
19,0.67487,0.640901,0.108576,Normal
23,2.49168,0.685833,0.346369,Normal
0,0.715749,0.543066,0,Normal
20,1.19036,0.866919,1,Warning
23,-2.75476,0.502597,0.724282,Warning
3,2.82637,0.877553,0.374512,Normal
13,0.627178,0.901359,0.238651,Normal
3,-0.551697,0.499141,0.389901,Normal
16,-3,0,0.607594,Warning
15,-1.39829,1.18201,0.895378,Warning
9,-0.164577,1.601,0.233687,Normal
1,-0.869696,0.180532,0.462265,Normal
4,0.198451,0.960326,0.151226,Normal
8,-3.87003,0.752508,0.675587,Warning
4,-0.638663,0,0.469518,Normal
13,2.08521,0.446275,0.0671136,Normal
0,-0.165154,0.433502,0.25809,Normal
15,0.826232,0.473886,0.53232,Normal
15,1.42061,0.491334,0.501094,Normal
23,4.801,0.607175,0.65347,Warning
17,0.172239,0.939077,0.0651584,Normal
21,-2.77603,0.16533,0.321538,Normal
15,2.57804,0.0889817,0.572623,Normal
13,-0.502716,0.225307,0.335033,Normal
9,2.61042,0.811267,0.444483,Normal
7,2.54807,0.577936,0.583908,Normal
9,-0.311805,0.137588,0,Normal
5,4.16624,1.05924,0.615853,Warning
2,0.208036,0,0.422705,Normal
21,-3,0.347635,0.8882,Warning
20,-2.43502,0.896435,1,Critical
22,-0.772487,1.18073,0.47436,Normal
13,0.126023,0.737608,0.22005,Normal
9,0.296776,0.26951,0.193365,Normal
23,-1.69818,0.715757,0.897766,Warning
1,0.368719,0.643398,0.0778813,Normal
11,1.96796,1.14841,0.365127,Normal
10,-0.911964,0.662631,0.438084,Normal
7,-3.37031,0.614236,0.744279,Critical
1,-1.50705,0.77433,1,Critical
0,0.452796,0,0.164892,Normal
5,0.841581,0.66386,0,Normal
13,-1.16444,0.900577,0.552578,Normal
14,-1.92406,0.449743,0.582735,Normal
3,1.23936,0.474108,0.646536,Warning
10,-0.91008,0.605902,0.146372,Normal
22,0.16415,0.769053,0.154176,Normal
21,2.51637,0.200924,0.588386,Normal
6,-0.440172,0.416678,0.125801,Normal
15,0.126765,0.190484,0,Normal
21,0.976099,0.0635652,0.454084,Normal
7,2.61546,0.719805,0.454011,Normal
0,-0.0587646,0.867817,0.0587323,Normal
5,0.0318945,0,0,Normal
6,2.03802,0.259299,0.995011,Critical
13,-0.739506,0,0.143835,Normal
18,0.0670195,0.738324,0.204047,Normal
16,0.754603,0.334774,0.0785744,Normal
3,0.653731,0.0787636,0.44779,Normal
13,-3,0.346958,1,Critical
20,0.157924,0.415586,0.352481,Normal
14,-1.25706,0.593008,0.223597,Normal
12,-0.482931,1.07266,0.241051,Normal
20,0.706187,0.93929,0.458557,Normal
17,0.568325,1.68425,0.523444,Normal
18,-0.284161,0.65323,0.30727,Normal
10,2.03119,0.74003,0.804743,Warning
15,0.0397835,0.880353,0.378656,Normal
1,1.28736,0.421721,0.391217,Normal
1,-0.604516,0.352328,0.467324,Normal
8,2.16818,0.0287626,0.576212,Normal
10,-1.08668,0.374378,1,Warning
0,2.34608,0.933702,0.977292,Critical
0,0.65755,0.88446,0.426067,Normal
5,-0.155088,0.00310281,0,Normal
15,-0.129109,0.52383,0.3458,Normal
1,0.185571,0.30942,0.185326,Normal
11,-0.269219,0.770268,0.242596,Normal
9,-2.71959,0.852233,0.883758,Warning
5,0.36385,0,0.654367,Normal
14,2.30388,0.993054,0.793646,Warning
14,-0.701525,0.635075,0.495322,Normal
23,3.04637,1.02719,1,Critical
11,-0.692336,0.245324,0,Normal
17,2.46603,0.436633,0.429773,Normal
20,-0.660282,0.120999,0.660311,Warning
23,-0.784102,0.748733,0.429429,Normal
16,-3,0.393388,0.478979,Normal
18,1.77908,0.421155,0.565848,Normal
12,0.85701,0.959267,0.53112,Normal
15,1.75267,0,0.935088,Critical
13,0.878323,0,0.0431203,Normal
9,0.400366,0.763258,0,Normal
13,-0.00640994,0,0.58023,Normal
13,2.46101,0.574622,0.872291,Warning
10,0.808939,0.732913,0.414467,Warning
0,0.132234,0.93873,0,Normal
19,0.403274,0.92045,0.222978,Normal
2,-0.478616,0.269993,0.0604654,Normal
6,0.695999,0.72051,0.433237,Normal
23,-0.193102,1.29563,0.283519,Normal
3,1.00293,0.711892,0.856609,Warning
17,1.17488,0.775311,0.401591,Normal
1,0.0308019,0,0,Normal
13,-0.318549,0.334968,0.478787,Normal
6,-0.718361,0.561809,0.181489,Normal
21,-0.765067,0.484141,0.366956,Normal
9,1.59066,0.751507,0.957687,Critical
19,-0.115434,0.957758,0.140978,Normal
16,0.761623,0.261659,0.239052,Normal
10,2.80476,1.30954,0.959541,Critical
8,-2.28511,0,0.724139,Warning
4,0.169763,0.910008,0.033135,Normal
13,0.397849,0.511339,0.192741,Normal
13,-1.08246,1.05008,0.571528,Normal
3,0.131602,0.405664,0,Normal
7,0.466203,0.463532,0.318654,Normal
16,-0.127779,1.17547,0.462456,Normal
18,-0.102449,0.934889,0.506072,Normal
15,-0.64651,0.540011,0.574076,Normal
12,-0.758577,0.841993,0.0646252,Normal
14,2.92945,0.812155,0.804834,Warning
10,-0.511787,0.466334,0.273688,Normal
4,2.06441,0.468568,0.460927,Normal
18,0.511506,1.28876,0.459159,Normal
8,-2.67737,0.481899,0.563099,Warning
10,-0.457767,0.00982605,0.258229,Normal
1,0.548812,1.23335,0.32455,Normal
9,0.261261,0.711633,0.220846,Warning
20,0.531753,0.256131,0.0830791,Normal
14,2.51923,0.556597,0.347009,Normal
3,0.685946,0.415486,0.244267,Normal
4,-2.83812,1.22947,0.880334,Warning
17,0.101152,0.021813,0.0881983,Normal
20,0.503549,0.0213216,0.521875,Normal
6,3.78925,1.31816,0.560658,Normal
10,-0.304228,0.0346033,0.269569,Normal
2,-2.27434,1.12404,1,Critical
11,1.86834,1.10128,0.902982,Critical
22,-0.247712,0.117347,0.103028,Normal
10,-1.60862,0.814992,0.131847,Normal
1,3.57095,1.09389,1,Critical
0,-0.0846425,0.620067,0.920621,Normal
6,0.917486,0.328007,0,Normal
21,-0.904454,0,0.0279428,Normal
20,-1.83104,0,0.803895,Warning
9,-3,0.344563,0.682591,Warning
3,1.7142,0.36442,0.340061,Warning
16,0.335836,0.598389,0,Normal
9,-0.0203405,0.483339,0.504466,Normal
14,-0.472771,0.466395,0.61831,Warning
19,-0.130037,0.418162,0,Normal
11,2.51894,0,0,Normal
21,-0.407668,0.891566,0.369124,Normal
13,0.0687259,0.656652,0.0566501,Normal
13,-1.75796,0.605607,1,Critical
19,0.261283,0.860208,0.0975684,Normal
7,-1.1034,0.88681,0.876937,Warning
6,1.39164,0.308967,0.346236,Normal
21,0.375768,0.404058,0.510117,Normal
5,-0.0576795,0.27082,0.450928,Normal
21,-0.520888,0.909611,0,Normal
4,-0.834248,0.546675,0.240828,Normal
0,-0.877763,0.722722,0.395809,Normal
1,1.02886,0.648019,1,Warning
8,0.0322478,0.165644,0.107033,Normal
6,0.823064,0.975002,0.409559,Normal
12,-0.327018,0.109302,0.449476,Normal
4,1.30308,1.09932,0.573361,Normal
17,-0.159279,0.597372,0.797406,Warning
1,-2.94395,0.418045,0.923243,Critical
5,0.785224,0.329324,0.469951,Normal
0,0.495072,0.79441,0.272734,Normal
15,-0.12538,0.933805,0.220982,Normal
2,0.854114,0.332107,0.0776249,Normal
14,0.180794,0.61414,0.177918,Normal
4,-1.58069,0.552658,0.398536,Normal
9,-0.788355,0.493169,0.0685952,Normal
19,-0.826615,0.390995,0.920057,Warning
10,0.235825,0.276724,0.170194,Normal
5,0.200224,1.34574,0,Normal
0,2.12462,0.775495,0.887277,Warning
16,1.22205,0,0.95681,Critical
9,3.73815,1.14913,0.55511,Normal
16,-0.551066,1.07575,0.21967,Normal
19,-0.872089,0.36301,0.0706555,Normal
18,1.55131,0.727926,0.933894,Critical
9,-0.807653,0.792252,0,Normal
3,4.42602,0.746816,0.519829,Normal
13,-0.423994,0.373079,0.639315,Warning
19,-0.667844,0.202905,0.00796626,Normal
18,0.489588,0.785476,0.0505512,Normal
11,0.579028,0.410659,0,Normal
8,-2.20075,0.458258,0.547609,Normal
21,2.76719,0.798331,1,Critical
2,0.206651,0.935125,0.743857,Normal
23,-0.954827,0.698526,0.120886,Normal
13,1.42784,0.810073,0.856213,Warning
12,1.92563,1.08392,0.392747,Normal
6,-0.626369,0.442052,0.208502,Normal
14,-0.0866679,1.08452,0,Normal
17,-3,0.888136,0.688846,Warning
21,-0.438748,0.322865,0.220317,Normal
2,-2.01971,0.399779,0.984463,Critical
20,2.20587,0.838491,1,Critical
13,0.60074,0,0.364167,Normal
7,-1.16677,0.336788,0.932287,Warning
2,-3.87977,0.102822,0.86915,Warning
8,0.282852,0.837872,0.000977046,Normal
0,2.59404,1.1314,1,Critical
3,0.0435643,0.0662495,0.0540202,Normal
20,2.2807,0.442023,1,Critical
7,-1.96215,0.223168,0.660302,Warning
7,1.86892,1.45921,0.615643,Warning
7,3.13352,0.257295,0.385189,Normal
4,-2.44225,0.192637,0.649761,Warning
9,2.0336,0.836807,0.422129,Normal
20,-0.835136,0.964284,0.515551,Warning
4,-0.0608477,0.349063,0,Normal
15,0.351446,0.529212,0,Normal
9,-0.761597,0.480783,0.616577,Warning
14,2.25428,1.40766,0.316573,Normal
13,1.15565,1.16646,0.693109,Warning
7,0.104193,0.792219,0.199432,Normal
1,1.72758,0.194789,0.59107,Warning
20,-0.755104,0.345886,0.443808,Normal
8,-2.20266,0.450212,0.502307,Normal
0,0.590705,0.396515,0.00579593,Normal
5,0.516968,0.610039,0.796596,Warning
6,0.51171,0.241857,0.645041,Warning
11,-0.0220798,0.469825,0.289451,Normal
23,-1.07742,0.391023,0.523787,Normal
1,1.37585,1.05547,0.903223,Critical
20,-0.0478419,0.854721,0.132577,Normal
15,-0.179632,0.719704,0.0093813,Normal
20,-1.15102,1.46858,1,Warning
16,-0.220443,0.0772153,0.224379,Normal
6,-1.33069,0,0.737504,Warning
16,1.66394,0.360254,0.807247,Warning
20,0.312529,0.981889,0.0661343,Normal
1,-0.298862,0.318216,0.378992,Normal
18,0.889115,0.480613,0.0904192,Normal
7,-3.2297,1.13642,0.663076,Warning
1,-1.6425,0.440995,0.780608,Warning
2,1.23454,0.112655,0.716687,Warning
22,-0.13891,0.302613,0.339608,Normal
12,-1.4971,0,0.735843,Warning
23,0.106394,0.592132,0,Normal
9,0.24654,1.01225,0,Normal
21,0.715281,0,0.202173,Normal
6,-1.75309,0.0394407,1,Critical
5,-0.212938,0.530939,0.380237,Normal
0,0.794868,1.13781,0.106644,Normal
19,-0.326764,1.24926,0.188898,Normal
15,1.22984,0.38151,0.102499,Normal
13,0.387072,0.563904,0.0950879,Normal
19,2.92253,0.376411,0.534749,Normal
10,0.985938,0.674459,0.410797,Normal
7,-1.8965,0.699661,0.771763,Warning
21,-0.22643,0,0.0952208,Normal
0,1.85431,0,0.617867,Warning
20,-0.234639,1.61066,0.244821,Normal
4,1.5249,0,0.478842,Normal
19,-0.869647,0.181391,0.425365,Normal
12,0.932858,0.158225,0.355114,Normal
0,-0.72605,1.04195,0.35091,Normal
14,0.138351,0.944214,0.667131,Normal
16,-0.323462,1.05918,0.061809,Normal
19,-2.68865,0.811635,0.615576,Warning
12,0.859142,0.549958,0.3812,Normal
17,1.08191,0.369295,0.667906,Warning
3,0.718194,0.357951,0.570734,Normal
14,-0.67477,0.791836,0.115958,Normal
17,-0.050818,0.211115,0.592134,Normal
1,-1.12257,0.136981,0.959939,Warning
2,1.32902,0.717928,0.634193,Warning
21,-3,0.101375,0.571657,Normal
8,0.833491,0.740057,0,Normal
0,-0.15817,0.675958,0.028641,Normal
17,-0.19831,0.816659,0.399759,Normal
17,1.4073,0.399355,0.659071,Warning
11,-3,1.22982,0.880078,Warning
16,-0.0592929,0.318191,0.17307,Normal
15,0.808353,0.939881,0.161422,Normal
11,-2.5148,0.595328,0.591436,Normal
11,0.318291,0.676561,0.160216,Normal
10,3.39416,0.763252,0.372905,Normal
22,0.800694,0,0,Normal
4,2.63204,0.635776,0.722439,Warning
20,0.198533,0.839376,0.714093,Normal
9,0.237509,0.753581,0.883667,Normal
22,-0.280006,0.124211,0.0852188,Normal
5,-0.547882,0.219057,0.105794,Normal
21,0.116664,1.18078,0.298329,Normal
2,3.67012,0.439902,1,Critical
6,-0.0668006,0.300027,0.459897,Normal
23,-0.892674,0.587216,0.0210385,Normal
15,-0.58294,0.283552,0.0542958,Normal
23,-0.473736,0.921669,0.25729,Normal
16,0.157181,0.270573,0.136965,Normal
15,0.458957,0.13545,0.331029,Normal
2,-0.807864,0.617592,0.113538,Normal
18,0.871735,0.787378,0.141639,Normal
19,3.43891,0.458276,0.319061,Normal
4,-2.53969,0.224058,0.674891,Warning
23,2.9496,0.84147,0.668153,Warning
23,-0.496309,0.651088,0.425041,Normal
5,0.208322,0.525458,0.337174,Normal
22,-0.274324,0.646404,0.508313,Normal
15,-0.455464,0.0552658,0,Normal
20,2.90202,0.610904,0.584199,Normal
20,0.346939,0,0.207293,Normal
4,-2.73532,0.729681,1,Warning
20,-0.0206828,0,0.127548,Normal
9,0.516047,0.619399,0.485825,Normal
10,1.51239,1.08285,0.534437,Normal
8,-0.73781,0.966287,0.624589,Warning
12,-0.608406,0.763986,0.625482,Warning
16,0.171875,0.826198,0.197072,Normal
9,-3,1.22323,0.414701,Normal
7,0.0204972,0,0.406852,Normal
3,2.01601,0.364049,0.86917,Warning
13,-0.153574,0.20442,0.19316,Normal
5,0.803275,0.467846,0.127485,Normal
20,-0.361729,0.1819,0.290242,Normal
14,0.374986,0.801898,0.47372,Normal
9,0.698076,0.638468,0.173444,Normal
18,-3,0,0.902402,Critical
6,0.68459,0.140087,0.336787,Normal
4,-0.704699,1.20851,0.0250044,Normal
23,-1.44129,1.0121,1,Critical
6,-1.06073,0.844095,0.905323,Warning
21,0.169388,0.389966,0.445354,Normal
3,0.52727,0,0.00834438,Normal
21,0.179708,0.503773,0.459417,Normal
0,-0.218576,0.146062,0.376568,Warning
11,-0.0286466,1.27958,0.569991,Normal
18,-0.833175,0.733681,0,Normal
16,-0.0116208,0.543468,0.466071,Normal
20,-0.164006,0.0270779,0.352277,Normal
20,-0.195323,1.14395,0.367865,Normal
16,-0.889882,0.36372,0.654177,Warning
6,2.538,0.763852,0.598196,Normal
8,-2.36794,0.550193,0.829536,Warning
21,0.0490067,0.614798,0.440585,Normal
7,0.957057,1.46797,0.196141,Normal
20,0.277448,0,0.0271622,Normal
5,1.8838,1.4773,0.380188,Normal
3,3.11403,1.06062,0.693748,Warning
7,0.22568,1.25746,0.285589,Normal
9,0.594202,0.906777,0.448826,Normal
2,-1.93895,0,0.756596,Warning
5,2.35778,0.39117,0.724493,Warning
6,-0.622462,0,0.181424,Warning
6,-0.0135181,0.183357,0.189824,Normal
12,-0.110881,0.949851,0.412991,Normal
23,0.991667,0.753579,0.57619,Normal
15,-0.688052,0.147014,0.241212,Normal
7,1.48455,0.633818,0.854762,Warning
5,-3.20768,0.437539,0.478292,Warning
21,-0.0190106,0.321255,0.299696,Normal
2,0.0976836,1.23174,0.329762,Normal
12,-0.159963,1.08734,0,Normal
21,1.86037,0.891743,0.563209,Normal
20,2.77631,0.80164,0.607131,Warning
1,-0.0817857,0.364525,0.283071,Normal
9,2.14606,0.902004,0.71404,Critical
2,4.33667,0.787305,0.790307,Critical
20,0.402544,0.594399,0.187941,Normal
15,0.275077,1.34508,0.0754865,Normal
19,2.40129,0.63499,0.636954,Warning
23,-1.25245,0.622576,0.895262,Warning
18,-0.155741,0.646358,0.373653,Normal
21,1.14026,0.617761,0.720532,Warning
9,-2.98443,1.08966,0.605461,Warning
8,0.753221,0.650387,0.365791,Normal
20,2.34963,0,0.66251,Warning
5,-0.677924,0.571345,0,Normal
11,-0.359509,1.21156,0.0517739,Normal
6,-0.244086,0.952954,0.49293,Normal
8,-2.15255,0.229723,1,Critical
2,0.838043,0.54243,0.282522,Normal
3,-1.03821,0.46399,0.24065,Normal
3,-1.91257,0,0.779224,Warning
10,-0.730357,0.88118,0.130366,Normal
12,0.618377,0.65905,0.107265,Normal
6,-0.0924006,0.327533,0.0744032,Normal
5,3.76126,0.562364,0.42514,Normal
6,3.2785,0.0852368,0.842469,Warning
2,2.96318,0.792339,0.750674,Warning
6,0.229155,1.1585,0.374026,Normal
23,0.505925,0.858531,0,Normal
2,-0.00427904,0.264081,0.346385,Normal
6,2.06714,0,1,Critical
20,-0.363896,0.759803,0,Normal
11,-2.52217,1.0521,0.614243,Warning
9,-1.93469,0.530465,0.365749,Normal
1,-3.02706,0.552849,0.833826,Warning
12,-1.17036,0.949204,0.802323,Warning
0,0.152665,0.840971,0.211559,Normal
15,-0.412329,1.05683,0.149987,Normal
3,0.383061,0.836014,0.602729,Normal
6,-3.99239,0.33797,1,Critical
4,-0.603321,0.786664,0.442304,Normal
15,0.771551,0.423934,0.432376,Normal
11,-0.186466,1.12401,0.378747,Normal
1,0.427651,0.888859,0.611451,Warning
14,-0.240474,0.698605,0.372594,Normal
2,-2.32199,0.601553,0.697422,Warning
14,0.234602,0.827438,0.200278,Normal
18,-0.556593,0.368366,0.461416,Normal
4,-0.308178,0.6072,0.56131,Normal
19,0.701114,0.499102,0,Normal
19,0.268108,0.255686,0.715741,Normal
22,-1.18328,0.273233,0.92001,Warning
13,-0.031781,0.831767,0.215137,Warning
20,-0.000259374,1.27569,0.340068,Normal
17,1.16602,0.409522,0.856241,Warning
21,-1.37635,0.820456,0.706616,Warning
17,-1.29745,1.26198,0.591061,Normal
10,1.19872,0.552429,1,Warning
22,-2.01268,1.26781,0.816521,Warning
22,1.88871,1.10092,0.731592,Warning
7,-0.272586,0.454182,0.186507,Normal
0,-0.169977,1.15802,0.391894,Normal
22,-2.36952,0.0408156,0.845062,Warning
14,0.649516,0.229307,0.421261,Normal
8,0.0829437,0.764144,0.416776,Normal
18,0.0398714,1.06564,0.288119,Normal
11,-1.21744,0.419208,0.970387,Critical
7,-0.300858,1.2281,0.107943,Normal
1,-0.0951836,0.775246,0.360857,Normal
5,0.268741,0.432668,0.321006,Normal
15,-0.441312,0.580026,0.340648,Normal
21,-0.373487,0.776592,0,Normal
18,1.63516,0.432433,0.195396,Warning
12,-0.26007,0.338941,0,Normal
3,-0.5897,0.146095,0,Warning
2,0.286577,0.771291,0.178817,Warning
12,1.75055,0.52524,0.804277,Warning
11,0.891121,0.847374,0.569192,Normal
16,0.33077,0.723062,0.321527,Normal
10,-0.322706,0.543122,0.357435,Normal
19,0.342226,0.710659,0.128618,Normal
2,-0.950542,0.574715,0.177171,Normal
19,0.420824,0.210213,0,Normal
19,1.48664,0.717626,1,Critical
11,-0.611922,0,0.457681,Normal
17,0.465902,0.490467,0.347213,Normal
20,3.22574,0.959137,1,Critical
4,-0.351869,0.147862,0,Normal
2,3.24135,0.498852,0.702506,Warning
14,0.0328954,0.213597,0.988052,Normal
5,-0.18721,0.274533,0.133784,Normal
21,-0.110714,0.0292493,0,Normal
17,2.74736,0.144626,0.401967,Normal
3,1.04567,0.679616,0.639709,Warning
22,-3,0.778438,0.780907,Warning
8,0.985012,0.65553,0.760929,Warning
0,-0.988761,0.114925,0.296264,Normal
10,1.64304,0.223059,0.86637,Warning
16,-0.404411,0.994949,0.274108,Normal
4,0.901416,0.570404,0,Normal
19,-2.58251,1.14812,0.642032,Critical
6,-0.233821,1.03251,0.286544,Normal
17,0.26401,0.381255,0.241905,Normal
11,2.73361,0.842778,0.959891,Critical
12,0.543056,0.120751,0.58379,Normal
5,-0.984942,0.409075,0.393419,Normal
11,-0.123621,0.286565,0.472496,Normal
13,-0.202543,0.383766,0,Normal
21,0.149226,0.893669,0.779665,Normal
12,2.32263,0.462689,0.485963,Normal
9,-0.521368,0.320132,0.246057,Normal
15,0.552585,0.714518,0.349936,Normal
13,0.6595,1.06555,0.215477,Normal
8,0.447916,0.641753,0.302331,Normal
17,0.352422,0.917532,0.26089,Normal
12,3.68118,0.888213,0.590256,Normal
6,-0.677715,0.772232,0.267517,Normal
12,-2.35932,1.51566,0.106231,Normal
0,0.461784,0.376809,0.412682,Normal
12,-0.693563,0.338432,0.317789,Normal
16,0.229972,1.22177,0.199215,Normal
13,-2.05014,0.802211,1,Critical
20,1.34465,0.74933,1,Critical
17,0.418375,0.997663,0.638605,Warning
12,-1.23925,0,0.733775,Warning
15,-0.615478,0.524954,0,Normal
21,-1.25832,0,0.84897,Warning
6,-0.0745183,0.857695,0.542127,Warning
21,2.06383,0.35788,0.76252,Warning
12,2.91219,0.20308,0.792754,Warning
10,-0.349181,0,0.0883502,Warning
16,0.639688,0.537009,0.662874,Warning
14,-0.118841,0.162442,0.136302,Normal
2,0.332197,0.0448952,0.0704463,Normal
21,0.302126,0.600398,0.151731,Normal
22,0.360444,1.16062,0.528801,Normal
19,0.163105,0.689883,0.639353,Normal
22,2.0634,0.279906,0.68599,Warning
0,-2.96237,0,0.778837,Warning
0,1.82949,0.371635,0.79251,Warning
10,-3,0.612841,1,Critical
16,0.478313,0.246939,0.121545,Normal
21,-0.145928,0.52803,0.0407314,Normal
10,2.49819,0.779937,0.81602,Warning
5,-0.887584,0.189745,0.50322,Normal
15,0.238987,0.566644,0.491204,Normal
0,0.569962,0.945761,0.193329,Normal
4,-3.30942,1.01138,0.941918,Critical
21,0.983114,0.535164,0.0634504,Normal
4,-0.0340753,0.681165,0.0718416,Normal
13,-0.768528,0,0.0739224,Normal
4,0.247556,0.818999,0.345373,Normal
11,-0.879296,0.936124,0.271408,Normal
0,-1.07658,0.447027,0.652777,Warning
20,1.5896,0.664914,0.599886,Normal
12,1.0719,0,0.484609,Normal
4,-0.741349,0.889457,0.406728,Normal
0,1.19763,0.982733,1,Warning
4,-0.625949,0.428839,0,Normal
10,4.61749,1.27884,0.900757,Critical
10,0.208181,0.650827,0.387181,Normal
2,-0.455998,0,0,Normal
12,-0.228827,0.719603,0.522111,Normal
14,1.47506,0.70835,0.881289,Warning
21,-1.20207,0.541588,1,Critical
10,-2.781,0.757265,0.727404,Warning
6,2.39727,0.282998,0.619426,Warning
1,0.865257,0.938752,0.223209,Normal
15,0.0364006,0.709218,0,Normal
12,-0.381691,0.361086,0.01902,Normal
23,1.05787,0.925604,0.931091,Warning
1,-2.81596,0.666447,0.749209,Warning
19,0.535423,1.34915,0.570947,Normal
3,2.26015,0.49497,0.428296,Normal
22,1.18789,0.970391,0.82944,Warning
14,0.104579,0.25554,0.240082,Normal
11,-0.369287,0.60483,0.178185,Normal
2,3.10993,0.783819,0.874444,Warning
0,-0.6612,0,0.396854,Normal
19,0.801333,0.456519,0.453691,Normal
18,2.85441,1.11422,0.734554,Warning
11,0.401951,0.505287,0.141436,Normal
0,-0.0887724,0.246996,0.341646,Normal
23,-0.303446,0.744424,0.479065,Normal
3,0.410915,0.343181,0.323238,Normal
17,0.360402,0.160191,0.412045,Normal
5,-1.0053,0.870472,0.639852,Warning
17,-0.895164,1.39648,0.221848,Normal
11,0.259924,0.000124659,0.193391,Normal
23,-1.26595,0.88201,0.210369,Normal
5,1.52029,0.731158,0.595551,Normal
18,0.896129,0.855821,0.0708529,Normal
18,2.93421,1.17168,0.642552,Warning
7,3.10182,0.928675,0.783857,Warning
19,1.26477,0.737893,0.655383,Critical
4,1.61878,0.866314,0.753051,Warning
6,0.0154364,0.228911,0.165359,Normal
0,1.61799,0.693859,1,Critical
12,-0.682672,1.0956,0.19187,Normal
5,0.0273627,0.948358,0.492429,Normal
17,0.820588,0.370968,0.369266,Normal
12,-2.52312,1.26313,0.485217,Warning
10,-0.631027,0.233451,0.0868257,Normal
11,0.206991,0.989343,0.641716,Normal
20,-0.196208,0.190234,0.146531,Normal
14,-0.113887,0.164644,0.232174,Normal
23,1.24032,1.60229,0.294046,Normal
1,2.74376,1.27528,0.830806,Warning
5,-0.636159,0.327941,0.173802,Normal
1,0.607125,0.558381,0.0217776,Normal
13,1.09053,0.527206,1,Warning
18,-1.24386,1.26786,0.665319,Warning
15,-0.955597,1.23255,0.498703,Normal
6,-0.853249,0,0.383728,Normal
18,0.371679,1.02506,0.121002,Normal
14,1.9339,1.15638,0.0908684,Normal
23,-3,0.13628,1,Critical
15,-3,0.54684,0.553318,Normal
1,-1.04554,0.99122,0.974434,Warning
22,0.957492,0.427653,0,Normal
1,1.49557,0.00196471,0.512952,Normal
21,0.452238,0.748046,0.483175,Normal
18,-0.49262,0.375145,0,Normal
15,0.394533,0.364025,0.227767,Normal
12,-0.384299,0.702683,0.571306,Normal
6,-1.75294,0.694973,0.459931,Normal
14,-0.104586,0.804949,0.0299244,Normal
17,2.73429,0.712891,0.715191,Warning
20,0.529341,0.330251,0.149699,Normal
