AgeMonths,RelativeDeviation,StdDevMinutes,PctDaysOutOfRange,Direction,Label
11,3,31.8603,0.897127,1,Normal
13,0.110908,16.6126,0,1,Normal
14,0.188043,63.1055,0.317409,1,Normal
17,-0.812104,42.0327,0.210991,-1,Normal
23,1.97985,28.957,0.210757,1,Normal
20,-0.521313,47.1479,0,-1,Normal
13,1.10136,0,0.783168,1,Normal
2,0.814499,67.5492,0.346795,1,Normal
9,-0.635159,60.3202,0.292392,-1,Normal
12,-0.834392,14.4303,0,-1,Normal
18,1.54993,17.0344,0.763206,1,Normal
3,0.66678,0,0.122467,1,Normal
3,2.62839,47.2108,0.558774,1,Normal
18,3.64123,64.8177,0.665282,1,Normal
10,-0.633304,26.1378,0.420845,-1,Normal
10,2.04276,34.3909,0.934135,1,Warning
11,2.44191,49.2865,0.450366,1,Normal
3,-4.10215,12.7548,0.856184,-1,Warning
17,0.0446945,0,0,1,Normal
15,-1.26664,67.0017,1,-1,Warning
8,-0.130264,40.4699,0.105364,-1,Normal
20,2.72378,22.8903,0.801952,1,Normal
20,-1.12098,22.1566,0.472917,-1,Normal
20,-0.220759,40.9755,0.311296,-1,Normal
10,1.17193,70.1624,0.414019,1,Normal
13,-3.03625,27.0357,1,-1,Warning
0,0.886887,19.7596,0.11453,1,Normal
9,-0.841206,14.0648,0.427055,-1,Normal
20,-2.15605,54.1102,1,-1,Warning
16,3.19968,53.6748,0.817016,1,Normal
15,-3.08954,5.12649,1,-1,Warning
22,2.64272,46.286,0.631116,1,Normal
16,0.369907,39.9968,0.174689,1,Normal
18,0.859998,81.0587,0.114161,1,Normal
19,3.10276,30.437,0.866363,1,Normal
12,0.502449,69.2604,0.265972,1,Normal
22,-3.08887,24.6254,1,-1,Warning
12,0.121059,65.6548,0.401834,1,Normal
10,-0.66972,16.5684,0.506376,-1,Normal
8,0.252703,75.9784,0.107868,1,Normal
19,-0.553294,30.6889,0,-1,Normal
5,2.09206,30.2895,0.485534,1,Normal
5,-2.07789,71.0394,0.976445,-1,Normal
20,-0.497527,10.3747,0.121453,-1,Normal
13,-0.0784791,16.1279,0,-1,Normal
12,0.386338,48.4098,0.401642,1,Normal
11,-0.518376,53.2642,0.393201,-1,Normal
3,0.304548,29.8644,0.243553,1,Normal
9,-0.0353115,55.7734,0.561875,-1,Normal
3,1.44611,18.133,0.670711,1,Normal
7,1.8791,24.1236,0.821385,1,Normal
20,-0.59135,24.7231,0.493688,-1,Normal
0,3,19.6891,0.625677,1,Normal
22,-0.676365,20.2062,0.142073,-1,Normal
8,-3.26899,19.5162,1,-1,Warning
1,-2.97118,20.4725,0.853934,-1,Warning
2,-2.649,59.1479,0.643897,-1,Warning
23,-0.437234,43.2696,0.160013,-1,Normal
5,-0.223947,42.6863,0.324592,-1,Normal
9,1.41656,52.3472,0.347539,1,Normal
22,-0.389226,85.9568,0,-1,Normal
14,-0.742933,15.5728,0.0685354,-1,Normal
15,-1.15016,21.5638,0.628681,-1,Warning
11,-2.52461,24.5422,1,-1,Warning
11,-3.06335,0,0.897373,-1,Warning
11,0.877515,41.5173,0.313154,1,Normal
15,-0.734632,39.9361,0.216011,-1,Normal
14,-0.360365,16.5604,0.383969,-1,Normal
1,1.56537,32.9522,1,1,Warning
16,-0.0715314,0,0.169172,-1,Normal
23,0.889122,57.0741,0.0171301,1,Normal
1,-0.347899,15.5399,0.238671,-1,Normal
3,-0.510997,34.3828,0.558959,-1,Normal
12,-1.98731,58.5976,0.783098,-1,Warning
4,1.16475,52.4826,1,1,Normal
18,-1.65322,72.5217,0.724456,-1,Warning
20,1.33713,19.4897,0.67286,1,Normal
4,0.276077,26.9912,0.371523,1,Warning
7,0.624812,34.0773,0.386742,1,Normal
0,0.270854,27.5144,0.0939335,1,Normal
4,-3.57698,17.1496,0.794956,-1,Warning
14,-0.0354766,49.615,0.031252,-1,Normal
8,2.12722,12.6091,0.862058,1,Normal
21,2.57832,49.4523,0.398734,1,Normal
19,-3.01685,8.78265,1,-1,Warning
3,-0.367759,21.6658,0.150527,-1,Normal
7,-0.270658,76.5466,0.0909582,-1,Normal
19,0.333391,42.7994,0.238145,1,Normal
10,-2.41217,33.7533,0.420259,-1,Normal
5,0.512401,45.1606,0.140348,1,Normal
1,-1.8444,81.7175,0.449045,-1,Normal
18,0.0680087,53.2874,0.114215,1,Normal
9,-2.71373,40.9033,0.873846,-1,Warning
19,-1.23891,28.2738,0.923986,-1,Warning
19,2.92941,36.3339,0.92014,1,Warning
12,-0.867133,48.2922,0.422276,-1,Warning
0,1.31242,12.7544,1,1,Normal
2,0.404341,13.4722,0.00221258,1,Normal
3,1.13532,20.9401,0.669421,1,Normal
21,1.68435,37.6613,1,1,Warning
22,-3.82632,15.0166,1,-1,Warning
2,1.28366,31.0623,1,1,Normal
2,-0.215591,28.201,0.493075,-1,Normal
15,1.51721,24.2572,0.920851,1,Warning
1,-3.74273,72.3225,0.615543,-1,Warning
7,-0.575995,8.69931,0.497758,-1,Normal
3,2.14772,0,0.610713,1,Normal
1,-0.615778,44.7671,0.277903,-1,Normal
6,-0.703884,22.7182,0.527412,-1,Normal
19,2.1773,20.6524,0.743626,1,Normal
14,-0.582266,48.1843,0.280541,-1,Normal
20,0.726983,36.8063,0.441789,1,Normal
20,2.33462,51.5429,0.731287,1,Normal
22,1.04084,12.2699,0.747993,1,Normal
16,-1.36811,12.4727,0.716129,-1,Warning
17,-3.17514,69.5917,0.437062,-1,Normal
2,3,48.1954,0.574455,1,Normal
10,0.775397,13.2583,0.789207,1,Normal
2,-0.532203,0,0.52022,-1,Normal
4,-1.73142,69.3384,1,-1,Normal
18,-0.549436,46.1611,0.218951,-1,Normal
12,-2.78675,16.8343,0.714703,-1,Normal
22,0.126966,71.0908,0.192407,1,Normal
17,0.918643,57.6339,0.22305,1,Normal
8,-0.486136,27.7168,0.221951,-1,Normal
10,-0.72653,60.6415,0,-1,Normal
9,0.30339,63.1037,0.0806114,1,Normal
18,0.591662,43.8821,0.124911,1,Normal
10,0.169411,34.0226,0.473843,1,Warning
17,0.695576,27.7083,0,1,Normal
18,-0.755107,7.88011,0.157412,-1,Normal
15,0.285431,40.403,0.705634,1,Normal
8,0.691746,65.2758,0.261402,1,Normal
9,-2.59283,45.4998,0.67441,-1,Warning
23,-0.357083,24.2929,0.443358,-1,Normal
3,-0.17821,22.1154,0.662691,-1,Normal
3,-2.1456,62.0218,1,-1,Warning
7,0.242751,71.0574,0.349354,1,Normal
7,-0.141885,77.131,0.778934,-1,Normal
22,3.15068,26.354,0.720975,1,Normal
17,-0.567711,81.3393,0.237326,-1,Normal
19,-2.71802,0,0.886072,-1,Warning
20,-1.8288,17.2653,0.866807,-1,Warning
15,-2.1275,0,1,-1,Warning
4,0.240159,51.6182,0.273497,1,Normal
23,-2.37687,0,1,-1,Warning
15,0.496474,40.6482,0,1,Normal
15,2.46126,22.8048,0.748241,1,Normal
9,0.394615,79.6307,0.0704132,1,Normal
16,1.02308,5.75096,1,1,Normal
6,0.421161,35.3917,0.0517191,1,Normal
15,-0.15633,47.5015,0.354539,-1,Normal
8,1.0267,27.7627,0.721123,1,Normal
22,-0.336709,20.3487,0.0017521,-1,Normal
23,-3.98886,22.4618,0.61388,-1,Warning
18,2.38245,56.5118,1,1,Warning
4,1.44058,29.6435,0.421418,1,Normal
4,0.613285,15.2882,0.208069,1,Normal
21,-2.33667,40.1779,0.934573,-1,Warning
16,-0.829173,71.541,0.454497,-1,Normal
9,-0.550329,48.1831,0.378775,-1,Normal
12,0.828827,55.364,0.121489,1,Normal
12,-0.0185468,73.1475,0.263223,-1,Normal
15,-3.82037,36.6248,0.882502,-1,Warning
5,0.685444,31.0599,0.258547,1,Normal
2,-0.410559,21.4953,0.529936,-1,Normal
11,-0.282924,41.6154,0.611756,-1,Normal
22,-0.649793,50.2061,0.568742,-1,Normal
11,0.258932,40.1544,0,1,Normal
1,0.850884,60.862,0.334217,1,Normal
11,-0.0957121,12.3275,0.352837,-1,Normal
8,0.347343,34.819,0.217209,1,Normal
17,-0.477068,49.0599,0,-1,Normal
17,0.171538,56.1129,0.145585,1,Normal
16,-1.89606,24.922,0.846691,-1,Warning
19,0.113225,0,0.0837713,1,Normal
16,-0.115636,33.7849,0,-1,Normal
2,1.93886,0,0.798093,1,Normal
10,0.685399,59.7735,0.0887846,1,Normal
15,-1.38264,43.191,0.567173,-1,Normal
5,0.832813,60.6029,0.556388,1,Normal
15,-4.29163,32.2071,0.436318,-1,Normal
9,-0.102328,54.1954,0.413015,-1,Normal
3,-1.18964,80.3188,1,-1,Warning
19,-0.62326,25.6457,0,-1,Normal
17,1.28306,42.9054,0.755783,1,Normal
16,-0.331446,53.7127,0.159043,-1,Normal
8,1.73537,42.8057,0.920582,1,Warning
13,0.360661,30.5342,0.121165,1,Normal
6,3,26.6005,0.551782,1,Normal
20,0.0322943,32.2896,0.216324,1,Normal
12,-0.0271554,35.8495,0,-1,Normal
14,-0.194809,40.5911,0.112313,-1,Normal
6,0.165631,24.295,0,1,Normal
10,-4.20559,39.0552,0.55838,-1,Normal
14,-1.04456,41.3611,0.524762,-1,Normal
1,-1.82968,20.8517,0.397916,-1,Normal
3,-0.454998,12.8285,0.181032,-1,Normal
10,0.0057996,0,0.455697,1,Normal
4,1.16764,18.3835,0.787439,1,Normal
13,-0.735819,52.6234,0.353146,-1,Normal
21,-0.777713,32.2484,0.201465,-1,Normal
0,-1.59629,49.3657,1,-1,Warning
8,-0.00467617,26.6682,0.167574,-1,Normal
4,0.667406,39.7901,0.283149,1,Normal
6,2.08628,25.0238,0.888434,1,Normal
18,2.37238,66.0516,0.76056,1,Normal
3,-0.0127118,34.3676,0.0820887,-1,Normal
21,0.0400016,10.3091,0.598073,1,Normal
6,-0.918533,48.1859,0.154932,-1,Normal
5,-0.526438,6.63984,0.0190718,-1,Normal
15,-0.724372,53.8593,0,-1,Normal
11,2.34743,38.0432,0.917882,1,Warning
13,2.57719,55.1259,0.50878,1,Normal
8,2.85205,65.6754,0.652853,1,Warning
11,-0.475574,53.0597,0,-1,Warning
17,0.0706607,69.5523,0.339019,1,Normal
15,-0.732519,9.30436,0.2294,-1,Normal
3,-1.68871,33.4185,0.785772,-1,Warning
16,-0.512792,2.66868,0.245638,-1,Normal
4,-1.88183,19.3276,0.557453,-1,Normal
1,0.645587,27.7932,0,1,Normal
18,-1.91897,54.3802,0.302457,-1,Normal
6,-0.724373,18.7388,0.462969,-1,Normal
2,-0.852105,19.9186,0.0584205,-1,Normal
13,1.6047,36.5124,0.606888,1,Normal
12,0.0211031,4.31131,0,1,Normal
20,-0.401952,25.4827,0.461076,-1,Warning
4,0.481472,25.0325,0.124794,1,Normal
19,2.99922,3.32616,0.544055,1,Normal
1,-1.4057,46.6758,1,-1,Warning
8,0.403978,36.3764,0.177766,1,Normal
8,0.673538,70.6045,0.489677,1,Normal
22,0.174964,45.7682,0.280084,1,Normal
21,2.59066,51.7596,1,1,Warning
18,-0.81957,54.8421,0.223127,-1,Normal
12,0.0518705,6.14217,0.108564,1,Normal
20,-0.573985,52.6604,0.542571,-1,Normal
6,0.943152,20.5214,0.422349,1,Normal
14,-0.685933,16.7656,0.293022,-1,Normal
12,-0.613823,18.5714,0,-1,Normal
13,-0.262376,56.4143,0.781087,-1,Normal
18,1.1245,45.6242,0.722272,1,Normal
8,0.0420021,66.9794,0.338937,1,Normal
11,-0.00821876,34.2486,0.52355,-1,Normal
21,0.100103,0,0.693975,1,Normal
9,-1.96786,22.4289,0.514505,-1,Normal
19,0.716739,15.2239,0.359236,1,Normal
10,0.679066,35.4081,0.159406,1,Normal
17,-2.3929,54.4074,0.946818,-1,Warning
0,0.84826,36.9293,0.0736824,1,Normal
14,-2.78737,31.8143,0.458198,-1,Normal
16,-0.738552,0,0.262828,-1,Normal
15,2.7215,34.5189,0.726146,1,Normal
4,-0.0187397,66.0423,0.299585,-1,Normal
14,-0.454435,13.3079,0.0455247,-1,Normal
22,2.63564,24.7612,0.893375,1,Normal
2,-1.67765,10.4922,1,-1,Warning
7,0.18687,43.8835,0.384521,1,Normal
15,-0.358433,18.3491,0.387439,-1,Normal
8,0.75748,59.0245,0.138411,1,Normal
7,0.298704,24.8203,0.408533,1,Normal
17,1.92462,62.0913,0.884309,1,Normal
11,-0.705471,0,0.115284,-1,Normal
8,2.61008,34.8472,0.995155,1,Warning
22,-3.60644,40.3873,0.871905,-1,Warning
3,-0.0770902,24.4327,0,-1,Normal
11,-0.0513087,27.2634,0.0225275,-1,Normal
4,1.66156,48.6506,1,1,Warning
6,-3.37052,0.0822135,0.5753,-1,Normal
20,-3.14161,55.6424,0.725582,-1,Warning
13,0.345301,42.9072,0.516983,1,Normal
16,-1.96627,15.9104,0.698222,-1,Warning
15,1.6998,42.5858,1,1,Warning
16,2.35752,10.2811,0.569917,1,Normal
22,1.24965,31.0635,1,1,Normal
7,-0.347976,17.9937,0,-1,Normal
13,0.890551,58.4004,0,1,Normal
9,2.67751,66.6117,0.511008,1,Normal
5,0.24794,0,0.302197,1,Normal
16,0.751211,66.9118,0.532304,1,Normal
12,-0.566942,53.4373,0.225336,-1,Normal
9,1.03965,14.0325,0.799712,1,Normal
7,1.90543,26.74,0.671461,1,Normal
6,1.297,36.8514,0.916584,1,Normal
4,0.420613,4.40314,0.033682,1,Normal
12,0.1375,0,0.296421,1,Normal
7,0.877876,20.4918,0.091773,1,Normal
11,0.0816233,40.3504,0.259936,1,Normal
22,-0.963549,48.5425,0.10687,-1,Normal
20,-1.70653,10.4803,0.634892,-1,Warning
12,-0.0291092,0,0.134831,-1,Normal
8,-0.817501,39.4657,0.0623005,-1,Normal
8,2.10231,20.8946,1,1,Warning
21,-0.41593,24.0404,0.437662,-1,Normal
11,-2.54865,39.7674,0.565732,-1,Normal
14,-2.08169,56.0089,0.996671,-1,Warning
12,0.415502,22.8105,0,1,Normal
16,0.383979,63.0798,0.256561,1,Normal
4,3,60.8257,0.729497,1,Normal
11,0.58803,18.1632,0.108855,1,Normal
14,-0.0161776,21.4476,0.17385,-1,Normal
20,-0.419394,50.8346,0.79245,-1,Warning
9,-0.90155,36.3678,0.193223,-1,Normal
8,3,58.6054,0.591913,1,Normal
15,2.5821,26.0989,0.538261,1,Normal
16,0.422102,61.1713,0,1,Normal
9,1.41086,57.4407,0.710352,1,Normal
22,-0.777557,20.6222,0.389801,-1,Normal
12,0.741394,38.0167,0,1,Normal
20,3.71993,0.2599,0.692292,1,Normal
10,-0.856368,33.7365,0,-1,Normal
11,0.0552606,81.4466,0.132714,1,Normal
4,1.48219,34.003,0.721602,1,Normal
6,-3.93614,32.0141,0.456499,-1,Normal
12,0.567524,61.9191,0.389163,1,Normal
1,1.40092,49.8227,0.771645,1,Normal
0,-1.02671,57.2372,0.429971,-1,Normal
12,0.962334,35.485,0.49701,1,Normal
7,-0.483287,32.7253,0.559862,-1,Normal
8,0.266737,54.8395,0.51568,1,Normal
20,-0.416174,0,0.139599,-1,Normal
6,-3.37934,17.841,0.363838,-1,Normal
10,0.492419,48.3753,0.429306,1,Normal
10,-0.880052,23.132,0.196253,-1,Normal
23,-0.416824,35.4829,0.028506,-1,Normal
0,-3.25695,12.8974,0.542361,-1,Normal
5,-1.12563,63.997,1,-1,Warning
8,0.0570035,60.7824,0,1,Normal
6,-1.48012,25.2474,0.676136,-1,Warning
19,-1.57882,27.0473,0.639465,-1,Warning
19,1.40745,1.79156,0.975879,1,Normal
1,-2.31972,26.0929,0.572818,-1,Normal
6,0.4134,0,0.172465,1,Normal
19,1.65996,30.2265,0.506657,1,Normal
5,-0.00196613,35.9133,0.252747,-1,Normal
9,-0.481776,53.7616,0.129025,-1,Normal
11,-0.601678,19.7692,0.799905,-1,Warning
1,-0.725787,44.4066,0.287983,-1,Normal
22,-0.360858,19.8574,0.12539,-1,Normal
5,-0.313207,1.04885,0.235657,-1,Normal
17,-0.197008,61.1021,0.350331,-1,Normal
20,-2.6019,47.9375,0.459777,-1,Normal
21,1.46057,14.7769,0.908683,1,Normal
22,-0.183526,45.3739,0,-1,Normal
13,-3.06202,21.733,0.7039,-1,Warning
2,-2.05844,11.1686,0.763709,-1,Warning
16,-0.647803,59.4604,0,-1,Normal
6,-1.60692,36.3053,0.610435,-1,Warning
15,3.86987,26.3969,0.475203,1,Normal
14,1.0298,17.522,1,1,Normal
13,0.370717,31.7996,0.428908,1,Normal
13,0.527853,48.0049,0.699461,1,Normal
12,2.49409,56.3423,0.554897,1,Normal
0,1.28875,37.5043,0.625331,1,Normal
19,-2.75638,27.6804,0.22977,-1,Normal
22,1.07709,57.7388,0.639221,1,Normal
5,-0.773847,23.9823,0.339983,-1,Normal
19,-0.595955,56.7506,0.641301,-1,Warning
7,-3.25239,54.3014,0.81717,-1,Warning
15,-1.7427,51.6627,1,-1,Warning
15,-2.39368,47.9281,0.337677,-1,Normal
17,-2.85323,27.6287,0.915029,-1,Warning
14,3.95279,69.0657,0.877935,1,Normal
18,0.529235,51.9591,0.27999,1,Normal
21,-2.34522,34.6058,0.882589,-1,Normal
14,0.379682,3.48695,0,1,Normal
16,1.69079,50.1217,0.219093,1,Normal
14,3.6935,58.3547,0.466381,1,Normal
12,0.317006,23.8844,0.303812,1,Normal
6,2.54805,34.8209,0.679216,1,Normal
5,-0.654659,55.3354,0.305711,-1,Normal
20,-0.0523253,52.0157,0.309039,-1,Normal
4,0.739425,22.4333,0.136216,1,Normal
14,0.615328,0,0.253543,1,Normal
15,-0.089078,42.8444,0.119127,-1,Normal
4,-3.49626,4.66487,0.705215,-1,Warning
13,0.0586835,18.3412,0.466954,1,Normal
0,0.00524636,34.0283,0,1,Normal
21,-1.32488,22.0904,1,-1,Warning
14,2.0068,20.7248,1,1,Warning
14,-0.850316,23.8214,0.887429,-1,Warning
17,0.167251,31.5366,0.390511,1,Normal
6,0.0748056,17.6283,0.574401,1,Normal
20,-0.870892,34.6687,0.641085,-1,Warning
4,-0.557163,25.7814,0.0979986,-1,Normal
6,2.80378,42.9354,0.728797,1,Normal
8,-3.00843,21.0669,1,-1,Warning
15,2.19913,31.399,0.744077,1,Normal
22,0.190696,68.3118,0.0466024,1,Normal
10,-1.34719,50.35,0.708033,-1,Normal
23,2.31958,34.8406,0.429156,1,Normal
8,0.648389,45.7607,0.386851,1,Normal
13,-4.08809,39.5051,1,-1,Warning
7,0.917214,38.9441,0.135341,1,Normal
10,-3.0912,46.2855,0.944897,-1,Normal
17,-0.387113,29.9282,0,-1,Normal
0,-2.5636,61.0686,0.809452,-1,Warning
17,-0.676377,69.5388,0.0821333,-1,Normal
19,0.954538,62.1044,0.190972,1,Normal
20,2.71455,50.0644,0.728217,1,Normal
6,-0.489001,50.4618,0.222382,-1,Normal
6,2.67421,48.3931,0.631424,1,Normal
2,0.453366,33.943,0.386945,1,Normal
4,0.66817,59.2541,0,1,Normal
22,-2.18099,33.8412,1,-1,Warning
18,1.00283,4.80086,0.523563,1,Normal
20,-0.235153,13.3045,0.349625,-1,Normal
22,-0.846407,15.1672,0.707285,-1,Warning
0,2.66425,41.6673,1,1,Warning
9,-0.0131844,58.9543,0.410998,-1,Normal
13,-0.843613,57.8469,0,-1,Normal
17,-0.901304,27.8832,0.337124,-1,Normal
0,1.19655,33.0652,0.597477,1,Normal
19,-0.586881,44.3119,0.129932,-1,Normal
10,0.0173646,43.6578,0.696929,1,Normal
9,-0.225392,60.7694,0.385359,-1,Normal
11,-0.421201,28.0262,0.0145016,-1,Normal
13,0.346507,0,0.429037,1,Normal
22,-1.53619,34.6804,0.925577,-1,Warning
12,0.283089,72.7765,0.267233,1,Normal
17,1.66673,17.0965,1,1,Warning
16,1.628,19.5672,0.701491,1,Normal
16,-1.03501,19.5,0.591119,-1,Warning
1,-0.00482599,47.1051,0.169995,-1,Normal
6,0.406407,76.4126,0.38956,1,Normal
15,-0.283644,51.9697,0.390889,-1,Normal
0,0.779198,23.1137,0.472513,1,Normal
17,2.79708,45.4546,0.625933,1,Normal
13,-0.635477,0,0.37516,-1,Normal
1,2.78631,49.7674,0.826378,1,Normal
13,0.276906,46.4391,0.16615,1,Warning
18,0.118321,60.1623,0.174891,1,Normal
0,-0.00251171,93.2338,0.314152,-1,Normal
9,0.396123,32.2766,0.244932,1,Normal
9,1.5019,51.077,1,1,Warning
12,-0.195952,46.7986,0.475672,-1,Normal
2,0.22565,14.5147,0.127747,1,Normal
1,-2.11622,23.8151,1,-1,Warning
1,-3.72841,15.1934,0.703127,-1,Warning
17,1.87738,53.2319,0.395594,1,Normal
19,2.23687,42.332,0.873839,1,Normal
23,2.65756,28.4847,0.475942,1,Normal
11,0.733806,48.1117,0.371278,1,Normal
22,1.68847,18.7755,0.503326,1,Normal
8,-2.38795,47.3103,0.925998,-1,Warning
19,0.821497,54.5245,0.146594,1,Warning
9,-0.0838891,21.6124,0.396638,-1,Normal
23,-0.884833,57.4154,0.240792,-1,Normal
5,0.231358,0,0.299839,1,Normal
16,-0.493424,27.5321,0.181457,-1,Normal
16,-1.92831,44.9564,0.106504,-1,Normal
1,0.484552,39.4445,0.411895,1,Normal
21,0.164277,8.80333,0.12458,1,Normal
6,-1.20857,35.3302,0.421768,-1,Normal
2,-0.664404,39.5203,0.177217,-1,Normal
13,-0.614828,27.514,0.140964,-1,Normal
17,0.148073,56.0646,0.373649,1,Normal
7,-2.21623,17.3608,1,-1,Warning
23,0.559938,25.1348,0,1,Normal
15,1.40387,48.2539,0.65521,1,Normal
11,0.496263,17.3701,0.274497,1,Normal
3,-0.480055,45.0909,0.0145833,-1,Normal
8,-0.0906581,37.8095,0.37797,-1,Normal
22,-1.14807,19.8598,0.947897,-1,Warning
1,0.357193,49.3223,0.185291,1,Normal
13,0.248608,1.60883,0.910105,1,Normal
19,-2.49107,58.7558,0.976415,-1,Warning
7,0.565099,45.0009,0.585559,1,Normal
15,-0.0934874,3.85419,0.0490563,-1,Normal
5,-0.223876,49.0357,0.0379491,-1,Warning
13,0.172366,28.2858,0.911842,1,Normal
2,0.973404,29.7043,0.163962,1,Normal
9,0.40913,44.2461,0.0985368,1,Normal
9,-3.83241,59.0809,0.635532,-1,Warning
13,-0.296637,71.7399,0.87342,-1,Normal
4,0.513563,46.4273,0.202431,1,Normal
4,2.38476,38.6566,0.734123,1,Normal
16,2.474,42.9596,1,1,Warning
10,1.46889,57.2172,0.797607,1,Normal
17,1.01494,60.077,0.843771,1,Normal
20,3.39628,39.288,1,1,Warning
6,-0.474836,45.3416,0,-1,Normal
12,2.04983,52.5159,0.834212,1,Normal
14,2.57564,48.4516,0.981554,1,Warning
18,-0.8913,54.558,0,-1,Normal
21,2.96089,28.9231,0.644586,1,Normal
12,-3.39149,57.93,0.661856,-1,Warning
9,-0.0588316,5.41744,0.0942168,-1,Normal
13,2.45335,65.044,1,1,Warning
8,-0.231377,0,0.500079,-1,Normal
15,2.10291,50.191,0.447648,1,Normal
17,-2.24212,57.891,0.668426,-1,Warning
16,-2.4816,0,1,-1,Warning
14,2.69154,1.33749,0.651807,1,Normal
21,-0.972016,22.4428,0.210913,-1,Normal
2,-0.10956,0,0.352892,-1,Normal
3,2.58167,2.29156,0.931256,1,Warning
6,-0.95271,49.9701,0,-1,Warning
12,3.18398,40.9503,0.817274,1,Normal
12,-0.975666,0,0.171422,-1,Normal
7,-0.00293062,74.99,0,-1,Normal
0,2.8456,23.5051,0.284986,1,Normal
6,0.493832,30.8949,0.0993181,1,Normal
8,0.146272,12.5547,0.275065,1,Normal
18,-0.205072,38.7051,0.135193,-1,Normal
17,-0.536379,23.3343,0.202523,-1,Normal
12,-0.179667,37.0918,0.152021,-1,Normal
21,0.0584235,29.0356,0.540299,1,Normal
12,0.905063,79.1779,0.356378,1,Normal
3,-2.33978,38.8772,0.534469,-1,Normal
7,-2.01833,15.3438,0.91656,-1,Warning
17,2.39171,34.3163,0.679928,1,Normal
15,3.42552,30.4823,0.911651,1,Warning
14,-2.83794,4.442,1,-1,Warning
19,0.851523,28.0858,0,1,Normal
18,-0.320492,31.6586,0,-1,Normal
12,-4.2113,21.177,0.716601,-1,Warning
1,-0.68937,25.2656,0.473398,-1,Normal
0,0.0656422,56.6093,0.0211057,1,Normal
16,-0.340434,42.1323,0.420881,-1,Normal
21,-4.53433,37.9612,0.877572,-1,Warning
3,1.77203,46.6027,0.777857,1,Normal
4,3,37.4512,0.554307,1,Normal
5,1.58945,42.609,0.681313,1,Normal
12,-1.44728,73.155,0.622953,-1,Warning
23,0.402387,38.731,0.146301,1,Normal
3,-0.138291,56.5829,0.795186,-1,Normal
17,-2.43825,30.2531,0.793525,-1,Warning
11,2.32259,6.91239,0.464956,1,Normal
2,0.359978,37.5128,0.718132,1,Normal
1,-2.95384,35.1236,0.337103,-1,Normal
19,-3.35074,48.4462,0.808063,-1,Warning
15,0.378678,18.083,0.136377,1,Normal
13,-0.285286,36.6915,0.469297,-1,Normal
3,-0.442978,44.3175,0,-1,Normal
16,-3.69913,0.211932,0.480621,-1,Normal
0,-0.411789,46.2307,0.0903019,-1,Normal
18,-0.471748,43.5867,0.424447,-1,Normal
12,0.174408,44.0248,0.0111974,1,Normal
7,-1.0745,8.79678,0.605546,-1,Warning
15,0.206438,17.735,0.155329,1,Normal
23,2.82976,37.9273,0.926852,1,Warning
14,0.380626,4.8785,0.294403,1,Normal
21,2.99392,27.1567,0.666739,1,Normal
9,2.84753,27.0278,0.581223,1,Normal
14,-4.00524,34.3685,0.540429,-1,Normal
4,0.676738,31.809,0.0829223,1,Normal
13,-0.270694,70.1344,0.168655,-1,Normal
6,-0.078035,70.8942,0,-1,Normal
21,-0.747761,29.6832,0.388124,-1,Normal
5,-0.805601,24.2243,0.706712,-1,Warning
5,0.629788,46.2674,0.126219,1,Normal
4,-0.332908,33.1815,0.417876,-1,Normal
8,-0.574944,22.104,0.377384,-1,Normal
16,2.59229,23.955,0.936429,1,Warning
15,-0.088921,4.74449,0,-1,Normal
2,-3.38672,10.5177,0.208706,-1,Normal
7,-0.290522,20.2736,0.0598027,-1,Normal
23,-0.233518,29.7023,0.257916,-1,Normal
1,1.08597,66.0694,0.768213,1,Normal
10,-0.438069,48.2345,0.0653043,-1,Normal
13,-1.42369,78.2574,0.859745,-1,Warning
8,-0.96578,37.4764,0.647905,-1,Warning
13,-0.328706,11.895,0.540003,-1,Normal
13,3.9705,64.352,0.745408,1,Normal
0,2.46839,25.3762,0.641764,1,Normal
16,2.82518,22.2227,0.917059,1,Warning
12,-3.85494,22.9253,0.912092,-1,Warning
7,-1.1874,0,0.913112,-1,Warning
19,-0.582088,8.22459,0.0968957,-1,Normal
11,-0.311839,29.8157,0.167442,-1,Normal
7,-2.05643,37.3622,0.727019,-1,Warning
23,3.32857,24.6591,0.906106,1,Warning
5,3,2.00037,0.657702,1,Normal
19,-2.86866,49.6548,0.668251,-1,Warning
4,0.941599,33.5102,0.362913,1,Normal
16,2.13323,45.7367,0.569937,1,Normal
19,0.394482,39.4917,0.355357,1,Normal
6,-0.169827,26.4771,0.0748816,-1,Normal
18,0.305746,0,0.118368,1,Warning
0,-1.65366,37.1359,1,-1,Warning
16,-3.38658,54.1182,0.826861,-1,Warning
5,-0.168966,62.7576,0.353619,-1,Normal
16,0.727795,44.2632,0.0903991,1,Normal
14,0.228292,69.9042,0.00730598,1,Normal
3,0.87894,59.1535,0.199946,1,Normal
0,0.152403,23.4414,0.0517718,1,Normal
20,-1.049,63.4046,0.887151,-1,Warning
0,0.77193,25.3418,0.348085,1,Normal
19,-1.05663,41.7445,1,-1,Warning
15,-2.15361,32.4316,0.349291,-1,Normal
18,0.948547,17.6013,0.132236,1,Normal
1,3,50.5644,0.690413,1,Normal
2,-2.66789,25.5828,0.69976,-1,Warning
21,-1.27705,30.011,0.671906,-1,Warning
